PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,SF Find Neighborhoods 2 2,Current Police Districts 2 2,Current Supervisor Districts 2 2,Analysis Neighborhoods 2 2,DELETE - Fire Prevention Districts 2 2,DELETE - Police Districts 2 2,DELETE - Supervisor Districts 2 2,DELETE - Zip Codes 2 2,DELETE - Neighborhoods 2 2,DELETE - 2017 Fix It Zones 2 2,Civic Center Harm Reduction Project Boundary 2 2,Fix It Zones as of 2017-11-06  2 2,DELETE - HSOC Zones 2 2,Fix It Zones as of 2018-02-07 2 2,"CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2",Central Market/Tenderloin Boundary 2 2,Central Market/Tenderloin Boundary Polygon - Updated 2 2,HSOC Zones as of 2018-06-05 2 2,OWED Public Spaces 2 2,Neighborhoods 2
17067511163010,170675111,63010,WARRANTS,WARRANT ARREST,Saturday,08/19/2017,02:48,RICHMOND,,ANZA ST / 9TH AV,-122.46735498364433,37.778943566463276,POINT (-122.46735498364433 37.778943566463276),5,8,4,11,11,6,2,54,11,,,,,,,1,,,,,5
16099275919055,160992759,19055,ASSAULT,THREATENING PHONE CALL(S),Friday,12/02/2016,03:15,INGLESIDE,,0 Block of HARRINGTON ST,-122.43531377653464,37.72566404936241,POINT (-122.43531377653464 37.725664049362415),94,9,1,28,9,7,6,28861,25,,,,,,,1,,,,,94
16091624804014,160916248,04014,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,11/10/2016,14:00,SOUTHERN,,0 Block of UNITEDNATIONS PZ,-122.41431785788087,37.779944405204645,POINT (-122.41431785788087 37.779944405204645),21,5,10,36,7,10,9,28852,36,3,1,3,1,3,6,2,1,1,1,39,21
17004315404012,170043154,04012,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,01/16/2017,16:00,TENDERLOIN,,0 Block of STOCKTON ST,-122.40621287821705,37.78603716235188,POINT (-122.40621287821705 37.78603716235188),19,6,3,8,5,10,10,28852,6,10,,12,,12,5,2,,,,,19
16017647075000,160176470,75000,MISSING PERSON,FOUND PERSON,Thursday,02/25/2016,07:30,BAYVIEW,,0 Block of NORTHRIDGE RD,-122.37551296863481,37.73080660958202,POINT (-122.37551296863481 37.73080660958202),78,2,9,1,10,3,8,58,1,,,,,,,2,,,,,78
16067263864020,160672638,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,08/20/2016,07:44,INGLESIDE,,2600 Block of BAY SHORE BL,-122.4053857359687,37.70864735523271,POINT (-122.4053857359687 37.70864735523271),75,9,9,40,9,7,8,309,39,,,,,,,2,,,,,75
17015986471010,170159864,71010,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,02/20/2017,22:00,PARK,,0 Block of ASHBURY TR,-122.44803934868912,37.775115610398274,POINT (-122.44803934868912 37.775115610398274),24,7,11,18,15,5,11,29492,16,,,,,,,1,,,,,24
16012757006362,160127570,06362,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,02/12/2016,12:16,BAYVIEW,"ARREST, BOOKED",400 Block of RHODEISLAND ST,-122.40257121696409,37.764125907520146,POINT (-122.40257121696409 37.764125907520146),54,1,9,26,8,3,8,28856,29,,,,,,,1,,,,,54
17077287004033,170772870,04033,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Thursday,09/21/2017,20:39,SOUTHERN,,NEWMONTGOMERY ST / MARKET ST,-122.40207024322743,37.78871986881325,POINT (-122.40207024322743 37.78871986881326),19,6,3,8,4,2,10,28855,6,10,,12,,,4,1,,,,35,19
16089951909029,160899519,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,10/04/2016,12:00,MISSION,,500 Block of VALENCIA ST,-122.42187648849193,37.76408889445322,POINT (-122.42187648849193 37.76408889445322),37,3,5,20,8,4,5,28859,19,,,,3,,,2,,,3,,37
17613323006244,176133230,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,05/24/2017,15:30,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
16603968206372,166039682,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,02/10/2016,19:00,SOUTHERN,,600 Block of 5TH ST,-122.39763695320956,37.775597996318496,POINT (-122.39763695320956 37.775597996318496),32,1,10,4,14,2,9,28856,20,,,,,,,1,,,,,32
17622323906244,176223239,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/23/2017,00:01,TENDERLOIN,,500 Block of ELLIS ST,-122.41461526222872,37.78468928247299,POINT (-122.41461526222872 37.78468928247299),20,5,10,36,7,10,9,28858,36,17,,18,,18,6,2,1,1,,,20
17075390506241,170753905,06241,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,09/15/2017,10:20,INGLESIDE,,200 Block of JOHNFSHELLEY DR,-122.42317034730091,37.722643176176724,POINT (-122.42317034730091 37.722643176176724),73,9,2,19,9,7,7,309,18,,,,,,,2,,,,,73
17026598828160,170265988,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,04/01/2017,05:05,NORTHERN,,1900 Block of POST ST,-122.43348338340037,37.78504506265771,POINT (-122.43348338340037 37.78504506265771),103,4,11,15,13,9,11,29490,13,,,,,,,2,,,,,103
16086439628160,160864396,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,10/23/2016,20:00,BAYVIEW,,HUDSON AV / KEITH ST,-122.3840496030283,37.73751580288819,POINT (-122.3840496030283 37.73751580288819),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
16056450274000,160564502,74000,MISSING PERSON,MISSING ADULT,Tuesday,07/12/2016,09:30,PARK,,1400 Block of 7TH AV,-122.46404477780406,37.761316183664064,POINT (-122.46404477780406 37.761316183664064),109,7,11,14,1,5,11,56,12,,,,,,,1,,,,,109
18005144863010,180051448,63010,WARRANTS,WARRANT ARREST,Friday,01/19/2018,20:30,CENTRAL,"ARREST, BOOKED",700 Block of TAYLOR ST,-122.41205091003563,37.789273889638245,POINT (-122.41205091003563 37.789273889638245),50,6,3,21,5,1,10,28858,21,,,,,,,2,,,,,50
17004809104144,170048091,04144,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,01/18/2017,09:30,MISSION,,FOLSOM ST / 24TH ST,-122.41408900070775,37.75250507857576,POINT (-122.41408900070775 37.75250507857576),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
17054571806396,170545718,06396,LARCENY/THEFT,THEFT OF UTILITY SERVICES,Wednesday,07/05/2017,10:00,MISSION,,0 Block of POTRERO AV,-122.40777386717352,37.768805062727424,POINT (-122.40777386717352 37.768805062727424),33,3,9,20,8,4,8,28853,19,,,,3,,,2,,,3,,33
16037825607021,160378256,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,05/07/2016,17:00,PARK,,BURNETT AV / PORTOLA DR,-122.44484839192054,37.74694435178449,POINT (-122.44484839192054 37.74694435178449),57,9,5,22,2,7,5,63,22,,,,,,,1,,,,,57
17606280528150,176062805,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,03/05/2017,15:00,TARAVAL,,200 Block of FARALLONES ST,-122.46084676926338,37.71409711257971,POINT (-122.46084676926338 37.71409711257971),81,10,1,24,9,8,6,28861,24,7,,8,,8,,2,,,,,81
17002228306304,170022283,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,01/01/2017,13:45,BAYVIEW,,0 Block of COMMER CT,-122.384953741035,37.732638427048826,POINT (-122.384953741035 37.732638427048826),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
16005397565016,160053975,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,01/19/2016,19:55,BAYVIEW,"ARREST, BOOKED",MCKINNON AV / BARNEVELD AV,-122.4032448152382,37.74379442560342,POINT (-122.4032448152382 37.74379442560342),85,2,9,1,10,3,8,58,1,,,,,,,1,,,,,85
17088619206241,170886192,06241,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,10/29/2017,21:00,MISSION,,HAMPSHIRE ST / 24TH ST,-122.40729422180375,37.75290641522263,POINT (-122.40729422180375 37.75290641522264),53,3,2,20,2,4,7,28859,19,,,,3,,,1,,,3,,53
16621016106244,166210161,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,09/09/2016,21:04,INGLESIDE,,0 Block of MANCHESTER ST,-122.41418265849104,37.74591910345175,POINT (-122.41418265849104 37.74591910345175),83,9,2,2,2,7,7,28859,2,,,,,,,1,,,,,83
16088544906244,160885449,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,10/30/2016,17:30,CENTRAL,,0 Block of BAY ST,-122.40832773809723,37.80633407111169,POINT (-122.40832773809723 37.80633407111169),99,6,3,23,3,1,10,308,23,,,,,,,2,,,,,99
17025854106243,170258541,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,03/29/2017,17:00,INGLESIDE,,3300 Block of MISSION ST,-122.42164447844698,37.74299701440755,POINT (-122.42164447844698 37.74299701440755),83,9,2,2,2,7,7,28859,2,,,,,,,1,,,,,83
17073995507023,170739955,07023,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,09/09/2017,22:45,CENTRAL,"ARREST, BOOKED",800 Block of LEAVENWORTH ST,-122.41521203135224,37.78887144984295,POINT (-122.41521203135224 37.78887144984295),50,6,3,21,5,1,10,28858,21,,,,,,,2,,,,,50
17608598271000,176085982,71000,NON-CRIMINAL,LOST PROPERTY,Saturday,03/18/2017,20:00,NORTHERN,,2100 Block of UNION ST,-122.43469500037432,37.79724574604885,POINT (-122.43469500037432 37.79724574604885),15,4,6,13,13,9,1,57,17,,,,,,,1,,,,,15
17055922005014,170559220,05014,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,07/10/2017,10:40,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / LOMBARD ST,-122.41797014111825,37.80220232037087,POINT (-122.41797014111825 37.80220232037087),107,6,6,32,5,1,1,308,32,,,,,,,1,,,,16,107
16619447406244,166194474,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,08/19/2016,15:30,CENTRAL,,HYDE ST / GREEN ST,-122.41886196602104,37.79826523525261,POINT (-122.41886196602104 37.79826523525261),107,6,3,32,5,1,10,28858,32,,,,,,,1,,,,,107
17093481004134,170934810,04134,ASSAULT,BATTERY,Thursday,11/16/2017,17:12,INGLESIDE,"ARREST, BOOKED",100 Block of AMAZON AV,-122.43916135654507,37.716842102193844,POINT (-122.43916135654507 37.716842102193844),90,9,1,7,9,7,6,28861,5,4,,4,,,,2,,,,,90
16626011606244,166260116,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/09/2016,10:15,CENTRAL,,NORTHPOINT ST / HYDE ST,-122.4203737187009,37.80572044288557,POINT (-122.4203737187009 37.80572044288557),98,6,6,32,5,1,1,28858,32,,,,,,,1,,,,,98
17066290809024,170662908,09024,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Monday,08/14/2017,13:13,MISSION,,2700 Block of MISSION ST,-122.41858717221946,37.75301865374463,POINT (-122.41858717221946 37.75301865374464),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
16070555209029,160705552,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,07/19/2016,10:00,CENTRAL,,2100 Block of TAYLOR ST,-122.4145202357739,37.802172525852804,POINT (-122.4145202357739 37.802172525852804),107,6,3,32,3,1,10,308,32,,,,,,,1,,,,,107
16618114271000,166181142,71000,NON-CRIMINAL,LOST PROPERTY,Wednesday,08/03/2016,14:50,INGLESIDE,,MANSELL ST / VISITACION AV,-122.4116741208795,37.71875429394843,POINT (-122.4116741208795 37.718754293948436),73,9,9,19,9,7,8,309,18,,,,,,,2,,,,,73
18015635515200,180156355,15200,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,02/24/2018,21:30,BAYVIEW,,PALOU AV / NEWHALL ST,-122.39277904770343,37.73503826750405,POINT (-122.39277904770343 37.73503826750405),87,2,9,1,10,3,8,58,1,,,,,,,2,,,,,87
16029037164085,160290371,64085,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,04/08/2016,18:47,MISSION,,CLARION AL / MISSION ST,-122.41947824791667,37.763050767730974,POINT (-122.41947824791667 37.763050767730974),53,3,2,20,8,4,7,28859,19,13,,15,3,15,,2,,,3,,53
16070054607025,160700546,07025,VEHICLE THEFT,STOLEN TRUCK,Monday,08/29/2016,14:30,SOUTHERN,,100 Block of RHODEISLAND ST,-122.40279675278165,37.76800253105573,POINT (-122.40279675278165 37.76800253105573),33,1,9,4,8,2,8,28853,20,,,,,,,1,,,,,33
17093717106113,170937171,06113,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,11/17/2017,16:12,INGLESIDE,,MISSION ST / CORTLAND AV,-122.4228423760506,37.74102874421168,POINT (-122.4228423760506 37.74102874421168),83,9,2,2,2,7,7,28859,2,,,,,,,1,,,,,83
16086781764020,160867817,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,10/24/2016,23:15,CENTRAL,,300 Block of COLUMBUS AV,-122.40752173092427,37.79838307909105,POINT (-122.40752173092427 37.79838307909105),106,6,3,6,3,1,10,308,4,21,,23,,23,,2,,,,,106
17043736965010,170437369,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,05/28/2017,12:26,MISSION,"ARREST, BOOKED",CHURCH ST / 15TH ST,-122.42882092273628,37.76612863578131,POINT (-122.42882092273628 37.76612863578131),37,3,5,5,8,4,5,28862,3,,,,,,,1,,,5,,37
16624181506244,166241815,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/06/2016,11:50,NORTHERN,,1300 Block of WEBSTER ST,-122.4310463660887,37.78302957160442,POINT (-122.4310463660887 37.78302957160442),97,4,11,39,15,9,11,29490,41,8,,9,,9,,2,,,,,97
17078249309026,170782493,09026,OTHER OFFENSES,FALSE PERSONATION AND CHEAT CRIMES (GENERAL),Friday,09/22/2017,13:00,TARAVAL,,1700 Block of EUCALYPTUS DR,-122.49008544277346,37.731040664849125,POINT (-122.49008544277346 37.731040664849125),43,10,8,35,1,8,4,64,35,,,,,,,1,,,,,43
17100491571000,171004915,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/12/2017,10:00,BAYVIEW,,22ND ST / 3RD ST,-122.3883180450489,37.757939423202046,POINT (-122.3883180450489 37.757939423202046),55,2,9,26,10,3,8,28856,29,20,,22,,22,14,1,,,,,55
17089001806244,170890018,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/31/2017,12:00,CENTRAL,,LEAVENWORTH ST / LOMBARD ST,-122.41797014111825,37.80220232037087,POINT (-122.41797014111825 37.80220232037087),107,6,6,32,5,1,1,308,32,,,,,,,1,,,,16,107
16096982704014,160969827,04014,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Tuesday,11/29/2016,04:34,SOUTHERN,"ARREST, BOOKED",HARRIET ST / FOLSOM ST,-122.40615148216322,37.77808112789121,POINT (-122.40615148216322 37.77808112789121),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,,2,,,1,,32
16058957265016,160589572,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,07/21/2016,22:34,INGLESIDE,"ARREST, CITED",VISITACION AV / PEABODY ST,-122.40701226242042,37.711190628454254,POINT (-122.40701226242042 37.711190628454254),75,9,9,40,9,7,8,309,39,,,,,,,2,,,,,75
17622114206244,176221142,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/26/2017,13:00,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
17096362106244,170963621,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/27/2017,17:09,SOUTHERN,,2ND ST / BRANNAN ST,-122.39208230532113,37.7818457722573,POINT (-122.39208230532113 37.7818457722573),31,1,10,8,6,2,9,28856,6,,,,,,,1,,,,,31
16038189509024,160381895,09024,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Monday,05/09/2016,10:00,NORTHERN,,2000 Block of PINE ST,-122.42953884671243,37.78841645293712,POINT (-122.42953884671243 37.78841645293712),101,4,11,30,13,9,11,29490,27,,,,,,,1,,,,,101
16622509106372,166225091,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,09/26/2016,17:35,CENTRAL,,CALIFORNIA ST / DRUMM ST,-122.39630535623715,37.793257200330885,POINT (-122.39630535623715 37.793257200330885),108,6,3,8,4,2,10,28855,6,,,,,,,2,,,,35,108
16059623206314,160596232,06314,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,07/24/2016,13:30,RICHMOND,,400 Block of EUCLID AV,-122.45413786286295,37.78409713380098,POINT (-122.45413786286295 37.78409713380098),11,8,6,31,11,6,1,54,31,,,,,,,1,,,,,11
18000388112100,180003881,12100,WEAPON LAWS,POSS OF LOADED FIREARM,Tuesday,01/02/2018,13:40,BAYVIEW,"ARREST, BOOKED",0 Block of DOUBLEROCK ST,-122.38777500251452,37.72046586512931,POINT (-122.38777500251452 37.72046586512931),88,2,9,1,10,3,8,58,1,,,,,,,2,,,,,88
16060788906244,160607889,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,07/28/2016,10:00,PARK,,6TH AV / LINCOLN WY,-122.46323498008009,37.766054915009,POINT (-122.46323498008009 37.766054915009),109,7,11,14,11,5,11,56,12,,,,,,,1,,,,,109
17619377307026,176193773,07026,VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,Monday,07/24/2017,21:00,NORTHERN,,100 Block of FELL ST,-122.42033209959268,37.77620757682619,POINT (-122.42033209959268 37.77620757682619),21,4,11,9,7,9,11,28852,10,,1,,1,,8,1,,,1,,21
17628831806372,176288318,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,11/06/2017,18:40,SOUTHERN,,800 Block of HOWARD ST,-122.40389095544535,37.78240140721319,POINT (-122.40389095544535 37.7824014072132),32,1,10,34,12,2,9,28853,34,,,,,,4,2,,,,,32
16054965164020,160549651,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,07/07/2016,15:46,TENDERLOIN,,100 Block of TURK ST,-122.41161507540771,37.78316141093946,POINT (-122.41161507540771 37.78316141093946),20,5,10,36,14,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
17623352306244,176233523,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/30/2017,07:00,INGLESIDE,,0 Block of GOLDMINE DR,-122.43720578000944,37.743923082075796,POINT (-122.43720578000944 37.743923082075796),57,9,5,22,2,7,5,63,22,,,,,,,1,,,,,57
16059825028160,160598250,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,07/23/2016,16:30,CENTRAL,,800 Block of BROADWAY ST,-122.41103231119916,37.79708302352076,POINT (-122.41103231119916 37.79708302352076),107,6,3,6,3,1,10,308,4,,,,,,,2,,,,,107
16067859507021,160678595,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/21/2016,17:00,MISSION,,SOUTH VAN NESS AV / 16TH ST,-122.41748832363885,37.76518180399061,POINT (-122.41748832363885 37.76518180399061),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,,53
17104815164020,171048151,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,12/28/2017,20:26,SOUTHERN,,0 Block of UNITEDNATIONS PZ,-122.41431785788087,37.779944405204645,POINT (-122.41431785788087 37.779944405204645),21,5,10,36,7,10,9,28852,36,3,1,3,1,3,6,2,1,1,1,39,21
18024297605073,180242976,05073,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,03/30/2018,18:00,TARAVAL,,1200 Block of 20TH AV,-122.47818745800897,37.764441968541966,POINT (-122.47818745800897 37.764441968541966),39,10,7,35,1,8,3,56,35,,,,,,,1,,,,,39
18023176965015,180231769,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,03/28/2018,18:52,NORTHERN,,ELLIS ST / POLK ST,-122.41936629479697,37.7840280452032,POINT (-122.41936629479697 37.7840280452032),20,4,10,36,7,9,9,28858,36,,,,,,,2,1,1,,,20
16072977811012,160729778,11012,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Thursday,09/08/2016,13:05,PARK,"ARREST, BOOKED",0 Block of SCOTT ST,-122.43490657683627,37.76952536223194,POINT (-122.43490657683627 37.76952536223194),28,7,5,3,15,5,5,29492,9,,,,,20,,1,,,,,28
17035545404136,170355454,04136,ASSAULT,BATTERY WITH SERIOUS INJURIES,Monday,05/01/2017,01:15,TENDERLOIN,,400 Block of ELLIS ST,-122.41363125325846,37.78480537462109,POINT (-122.41363125325846 37.78480537462109),20,5,10,36,7,10,9,28852,36,17,,18,,18,6,2,1,1,,,20
16627442406244,166274424,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/15/2016,21:00,RICHMOND,,GEARY BL / 22ND AV,-122.48151652631171,37.78022270663685,POINT (-122.48151652631171 37.78022270663685),8,8,4,29,11,6,2,55,26,,,,,,,1,,,,,8
18005567264085,180055672,64085,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,01/21/2018,19:46,SOUTHERN,,7TH ST / STEVENSON ST,-122.41193561574542,37.78000644202978,POINT (-122.41193561574542 37.78000644202978),32,5,10,34,8,2,9,28853,34,3,1,3,1,3,7,2,1,1,1,,32
18013593907020,180135939,07020,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,02/13/2018,00:01,NORTHERN,,3600 Block of SCOTT ST,-122.44176119800778,37.80337319029757,POINT (-122.44176119800778 37.80337319029757),17,4,6,13,13,9,1,57,17,,,,,,,1,,,,,17
17103681165016,171036811,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,12/23/2017,17:29,INGLESIDE,"ARREST, BOOKED",4900 Block of MISSION ST,-122.43869507536512,37.71969202629292,POINT (-122.43869507536512 37.71969202629292),80,9,1,28,9,7,6,28861,25,4,,4,,4,,2,,,,,80
16060535009016,160605350,09016,FORGERY/COUNTERFEITING,"CHECKS OR LEGAL INSTRUMENTS, UTTERING FORGED",Tuesday,07/26/2016,08:15,SOUTHERN,,800 Block of MARKET ST,-122.4076335207421,37.78418935014246,POINT (-122.4076335207421 37.78418935014246),32,5,10,34,12,2,9,28853,34,17,1,18,,18,5,2,,,,35,32
16071736907023,160717369,07023,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,09/04/2016,00:30,CENTRAL,,1100 Block of VALLEJO ST,-122.41621199652687,37.79758924347756,POINT (-122.41621199652687 37.79758924347756),107,6,3,21,5,1,10,28858,21,,,,,,,1,,,,,107
17015103610115,170151036,10115,FRAUD,"TRICK AND DEVICE, GRAND THEFT",Wednesday,02/08/2017,12:00,INGLESIDE,,100 Block of 27TH ST,-122.42355357089305,37.74704656707676,POINT (-122.42355357089305 37.74704656707676),84,9,5,22,2,7,5,28859,22,,,,,,,1,,,,,84
17061018965050,170610189,65050,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Monday,07/17/2017,09:35,RICHMOND,"ARREST, BOOKED",200 Block of 24TH AV,-122.48393752142701,37.784848176192696,POINT (-122.48393752142701 37.784848176192696),2,8,4,29,11,6,2,55,26,,,,,,,2,,,,,2
16073250575000,160732505,75000,MISSING PERSON,FOUND PERSON,Friday,09/09/2016,00:30,INGLESIDE,,0 Block of BYRON CT,-122.44440887565605,37.709585241003595,POINT (-122.44440887565605 37.709585241003595),58,9,1,7,9,7,6,28861,5,,,,,,,2,,,,,58
16603555506244,166035555,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/10/2016,17:00,NORTHERN,,EDDY ST / FILLMORE ST,-122.43232973238572,37.78142921954086,POINT (-122.43232973238572 37.78142921954086),97,4,11,39,15,9,11,29490,41,,,,,,,2,,,,,97
16056433665016,160564336,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,07/12/2016,22:06,SOUTHERN,,400 Block of TEHAMA ST,-122.40548840839583,37.78013986101814,POINT (-122.40548840839583 37.78013986101814),32,1,10,34,14,2,9,28853,34,,1,,,,7,2,,,,,32
17002280704138,170022807,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,01/09/2017,11:00,SOUTHERN,"ARREST, BOOKED",GRACE ST / MISSION ST,-122.41548722074435,37.77560592262444,POINT (-122.41548722074435 37.77560592262444),32,1,10,34,8,2,9,28853,34,,1,,1,,7,2,1,1,1,,32
16612930206244,166129302,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/06/2016,18:00,INGLESIDE,,ALEMANY BL / SENECA AV,-122.44131700132218,37.71863484025328,POINT (-122.44131700132218 37.71863484025328),80,9,1,28,9,7,6,28861,25,,,,,,,2,,,,,80
17056503906244,170565039,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/11/2017,17:00,NORTHERN,,500 Block of OCTAVIA ST,-122.42459858503992,37.77689823220273,POINT (-122.42459858503992 37.77689823220273),22,4,11,9,7,9,11,28852,10,,,,,,,1,,,,,22
18028606506243,180286065,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,04/17/2018,23:59,RICHMOND,,GOLDEN GATE AV / TEMESCAL TR,-122.45223451679209,37.776975401543496,POINT (-122.45223451679209 37.776975401543496),12,7,4,18,15,6,2,29492,16,,,,,,,1,,,,,12
16062702516626,160627025,16626,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE,Wednesday,08/03/2016,21:28,NORTHERN,"ARREST, BOOKED",LARKIN ST / SUTTER ST,-122.41846774793113,37.78796525697966,POINT (-122.41846774793113 37.78796525697966),50,6,3,21,13,9,10,28858,21,,,,,,,2,,,,,50
17077786406244,170777864,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,09/22/2017,18:15,NORTHERN,,300 Block of GROVE ST,-122.42236966577958,37.77797029299164,POINT (-122.42236966577958 37.77797029299164),21,4,11,9,7,9,11,28852,10,,1,,1,,,1,,,1,,21
16083420862050,160834208,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,10/13/2016,09:08,MISSION,"ARREST, BOOKED",18TH ST / BRYANT ST,-122.4101200544332,37.76176066470033,POINT (-122.4101200544332 37.76176066470034),53,3,2,20,8,4,7,28859,19,,,,3,,,2,,,3,,53
16037022407055,160370224,07055,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Thursday,05/05/2016,21:25,NORTHERN,,1900 Block of CLAY ST,-122.42516511908964,37.791804912404835,POINT (-122.42516511908964 37.791804912404835),102,4,6,30,13,9,1,28858,27,,,,,,,1,,,,,102
